"x"
"1"	"STN"
"2"	"cca"
"3"	"STN"
"4"	"pa"
"5"	"STN"
"6"	"pa"
"7"	"STN"
"8"	"pa"
"9"	"STN"
"10"	"pa"
"11"	"STN"
"12"	"pa"
"13"	"pa"
"14"	"STN"
"15"	"pa"
"16"	"STN"
"17"	"STN"
"18"	"pa"
"19"	"STN"
"20"	"pa"
"21"	"pa"
"22"	"STN"
"23"	"pa"
"24"	"STN"
"25"	"STN"
"26"	"pa"
"27"	"STN"
"28"	"pa"
"29"	"STN"
"30"	"pa"
"31"	"pa"
"32"	"STN"
"33"	"pa"
"34"	"STN"
"35"	"STN"
"36"	"pa"
"37"	"pa"
"38"	"STN"
"39"	"STN"
"40"	"pa"
"41"	"cca"
"42"	"STN"
"43"	"cca"
"44"	"STN"
"45"	"STN"
"46"	"cca"
"47"	"cca"
"48"	"STN"
"49"	"cca"
"50"	"STN"
"51"	"STN"
"52"	"cca"
"53"	"cca"
"54"	"cca"
"55"	"cca"
"56"	"cca"
"57"	"cca"
"58"	"cca"
"59"	"cca"
"60"	"cca"
"61"	"cca"
"62"	"cca"
"63"	"cca"
"64"	"cca"
"65"	"cca"
"66"	"cca"
"67"	"cca"
"68"	"cca"
"69"	"cca"
"70"	"cca"
"71"	"cca"
"72"	"cca"
"73"	"cca"
"74"	"cca"
"75"	"cca"
"76"	"cca"
"77"	"cca"
"78"	"cca"
"79"	"cca"
"80"	"cca"
"81"	"cca"
"82"	"cca"
"83"	"cca"
"84"	"cca"
"85"	"cca"
"86"	"cca"
"87"	"cca"
"88"	"cca"
"89"	"cca"
"90"	"cca"
"91"	"cca"
"92"	"cca"
"93"	"cca"
"94"	"cca"
"95"	"cca"
"96"	"cca"
"97"	"cca"
"98"	"cca"
"99"	"cca"
"100"	"cca"
"101"	"cca"
"102"	"cca"
"103"	"cca"
"104"	"cca"
"105"	"cca"
"106"	"cca"
"107"	"cca"
"108"	"cca"
"109"	"cca"
"110"	"cca"
"111"	"cca"
"112"	"cca"
"113"	"cca"
"114"	"cca"
"115"	"cca"
"116"	"cca"
"117"	"cca"
"118"	"cca"
"119"	"cca"
"120"	"cca"
"121"	"cca"
"122"	"pa"
"123"	"pa"
"124"	"pa"
"125"	"pa"
"126"	"pa"
"127"	"pa"
"128"	"pa"
"129"	"pa"
"130"	"pa"
"131"	"pa"
"132"	"pa"
"133"	"pa"
"134"	"pa"
"135"	"pa"
"136"	"pa"
"137"	"pa"
"138"	"pa"
"139"	"pa"
"140"	"pa"
"141"	"pa"
"142"	"pa"
"143"	"pa"
"144"	"pa"
"145"	"pa"
"146"	"pa"
"147"	"pa"
"148"	"pa"
"149"	"pa"
"150"	"pa"
"151"	"pa"
"152"	"pa"
"153"	"pa"
"154"	"pa"
"155"	"pa"
"156"	"pa"
"157"	"pa"
"158"	"pa"
"159"	"pa"
"160"	"pa"
"161"	"rcc"
"162"	"rcc"
"163"	"rcc"
"164"	"rcc"
"165"	"rcc"
"166"	"rcc"
"167"	"rcc"
"168"	"rcc"
"169"	"rcc"
"170"	"rcc"
"171"	"rcc"
"172"	"rcc"
"173"	"rcc"
"174"	"rcc"
"175"	"rcc"
"176"	"rcc"
"177"	"STN"
"178"	"rcc"
"179"	"rcc"
"180"	"STN"
"181"	"STN"
"182"	"rcc"
"183"	"rcc"
"184"	"STN"
"185"	"STN"
"186"	"rcc"
"187"	"STN"
"188"	"rcc"
