"x"
"1"	"idc"
"2"	"STN"
"3"	"STN"
"4"	"idc"
"5"	"STN"
"6"	"STN"
"7"	"idc"
"8"	"STN"
"9"	"idc"
"10"	"STN"
"11"	"idc"
"12"	"STN"
"13"	"idc"
"14"	"STN"
"15"	"idc"
"16"	"STN"
"17"	"idc"
"18"	"STN"
"19"	"idc"
"20"	"STN"
"21"	"STN"
"22"	"idc"
"23"	"STN"
"24"	"idc"
"25"	"STN"
"26"	"STN"
"27"	"lc"
"28"	"idc"
"29"	"STN"
"30"	"STN"
"31"	"idc"
"32"	"STN"
"33"	"idc"
"34"	"idc"
"35"	"STN"
"36"	"STN"
"37"	"idc"
"38"	"STN"
"39"	"idc"
"40"	"STN"
"41"	"idc"
"42"	"STN"
"43"	"idc"
"44"	"idc"
"45"	"idc"
"46"	"idc"
"47"	"idc"
"48"	"idc"
"49"	"idc"
"50"	"idc"
"51"	"idc"
"52"	"idc"
"53"	"idc"
"54"	"idc"
"55"	"idc"
"56"	"idc"
"57"	"idc"
"58"	"idc"
"59"	"idc"
"60"	"idc"
"61"	"idc"
"62"	"idc"
"63"	"idc"
"64"	"idc"
"65"	"idc"
"66"	"idc"
"67"	"idc"
"68"	"idc"
"69"	"idc"
"70"	"idc"
"71"	"idc"
"72"	"idc"
"73"	"idc"
"74"	"idc"
"75"	"idc"
"76"	"idc"
"77"	"idc"
"78"	"idc"
"79"	"idc"
"80"	"idc"
"81"	"idc"
"82"	"idc"
"83"	"idc"
"84"	"idc"
"85"	"idc"
"86"	"idc"
"87"	"idc"
"88"	"idc"
"89"	"idc"
"90"	"idc"
"91"	"idc"
"92"	"lc"
"93"	"lc"
"94"	"lc"
"95"	"lc"
"96"	"lc"
"97"	"lc"
"98"	"lc"
"99"	"lc"
"100"	"lc"
"101"	"lc"
"102"	"lc"
"103"	"lc"
"104"	"lc"
"105"	"lc"
"106"	"lc"
"107"	"lc"
"108"	"lc"
"109"	"lc"
"110"	"lc"
"111"	"lc"
"112"	"lc"
"113"	"lc"
"114"	"lc"
"115"	"lc"
"116"	"lc"
"117"	"lc"
"118"	"lc"
"119"	"lc"
"120"	"lc"
"121"	"lc"
"122"	"lc"
"123"	"lc"
"124"	"lc"
"125"	"lc"
"126"	"lc"
"127"	"lc"
"128"	"lc"
"129"	"lc"
"130"	"lc"
"131"	"lc"
"132"	"lc"
"133"	"lc"
"134"	"lc"
"135"	"lc"
"136"	"lc"
"137"	"lc"
"138"	"lc"
"139"	"lc"
"140"	"lc"
"141"	"lc"
"142"	"lc"
"143"	"lc"
"144"	"lc"
"145"	"lc"
"146"	"lc"
"147"	"lc"
"148"	"lc"
"149"	"lc"
"150"	"lc"
"151"	"lc"
"152"	"lc"
"153"	"idc"
"154"	"idc"
"155"	"idc"
"156"	"idc"
"157"	"idc"
"158"	"idc"
"159"	"idc"
"160"	"idc"
"161"	"idc"
"162"	"idc"
"163"	"idc"
"164"	"idc"
"165"	"idc"
"166"	"idc"
"167"	"idc"
"168"	"idc"
"169"	"idc"
"170"	"idc"
"171"	"idc"
"172"	"idc"
"173"	"idc"
"174"	"STN"
"175"	"idc"
"176"	"STN"
"177"	"idc"
"178"	"STN"
"179"	"STN"
"180"	"idc"
"181"	"idc"
"182"	"STN"
"183"	"STN"
"184"	"idc"
"185"	"STN"
"186"	"idc"
"187"	"STN"
"188"	"idc"
"189"	"idc"
"190"	"STN"
"191"	"idc"
"192"	"STN"
"193"	"STN"
"194"	"idc"
"195"	"STN"
"196"	"idc"
"197"	"STN"
"198"	"idc"
"199"	"idc"
"200"	"STN"
"201"	"STN"
"202"	"idc"
"203"	"STN"
"204"	"STN"
"205"	"idc"
"206"	"idc"
"207"	"STN"
"208"	"STN"
"209"	"idc"
"210"	"idc"
"211"	"STN"
"212"	"idc"
"213"	"STN"
"214"	"STN"
"215"	"idc"
"216"	"STN"
"217"	"idc"
"218"	"idc"
"219"	"idc"
"220"	"idc"
"221"	"idc"
"222"	"idc"
"223"	"idc"
"224"	"idc"
"225"	"idc"
"226"	"idc"
"227"	"idc"
"228"	"idc"
"229"	"idc"
"230"	"idc"
"231"	"idc"
"232"	"idc"
"233"	"idc"
"234"	"idc"
"235"	"idc"
"236"	"idc"
"237"	"idc"
"238"	"idc"
"239"	"idc"
"240"	"idc"
"241"	"idc"
"242"	"idc"
"243"	"idc"
"244"	"idc"
"245"	"idc"
"246"	"idc"
"247"	"idc"
"248"	"idc"
"249"	"idc"
"250"	"idc"
"251"	"idc"
"252"	"idc"
"253"	"idc"
"254"	"idc"
"255"	"idc"
"256"	"idc"
"257"	"idc"
"258"	"idc"
"259"	"idc"
"260"	"idc"
"261"	"idc"
"262"	"idc"
"263"	"lc"
"264"	"lc"
"265"	"lc"
"266"	"lc"
"267"	"lc"
"268"	"lc"
"269"	"lc"
"270"	"lc"
"271"	"lc"
"272"	"lc"
"273"	"lc"
"274"	"lc"
"275"	"lc"
"276"	"lc"
"277"	"lc"
"278"	"lc"
"279"	"lc"
"280"	"lc"
"281"	"lc"
"282"	"lc"
"283"	"lc"
"284"	"lc"
"285"	"lc"
"286"	"lc"
"287"	"lc"
"288"	"lc"
"289"	"lc"
"290"	"lc"
"291"	"lc"
"292"	"lc"
"293"	"lc"
"294"	"lc"
"295"	"lc"
"296"	"lc"
"297"	"lc"
"298"	"lc"
"299"	"lc"
"300"	"lc"
"301"	"lc"
"302"	"lc"
"303"	"lc"
"304"	"lc"
"305"	"lc"
"306"	"lc"
"307"	"lc"
"308"	"lc"
"309"	"lc"
"310"	"lc"
"311"	"lc"
"312"	"lc"
"313"	"lc"
"314"	"lc"
"315"	"lc"
"316"	"lc"
"317"	"lc"
"318"	"lc"
"319"	"lc"
"320"	"lc"
"321"	"lc"
"322"	"lc"
"323"	"lc"
"324"	"lc"
"325"	"idc"
"326"	"idc"
"327"	"idc"
"328"	"idc"
"329"	"idc"
"330"	"idc"
"331"	"idc"
"332"	"idc"
"333"	"idc"
"334"	"idc"
"335"	"idc"
"336"	"idc"
"337"	"idc"
"338"	"idc"
"339"	"idc"
"340"	"idc"
"341"	"idc"
"342"	"idc"
"343"	"idc"
"344"	"idc"
"345"	"idc"
"346"	"STN"
"347"	"idc"
"348"	"STN"
"349"	"STN"
"350"	"STN"
"351"	"idc"
"352"	"idc"
"353"	"STN"
"354"	"idc"
"355"	"STN"
"356"	"idc"
"357"	"STN"
"358"	"idc"
"359"	"idc"
"360"	"STN"
"361"	"STN"
"362"	"idc"
"363"	"idc"
"364"	"STN"
"365"	"STN"
"366"	"idc"
"367"	"STN"
"368"	"idc"
"369"	"STN"
"370"	"STN"
"371"	"idc"
"372"	"STN"
"373"	"idc"
"374"	"STN"
"375"	"idc"
"376"	"STN"
"377"	"idc"
"378"	"STN"
"379"	"STN"
"380"	"idc"
"381"	"idc"
"382"	"STN"
"383"	"idc"
